name,text,sentiment,,,,,,
trellwade,yuh,,neutral,0.678,,,,
seagovillian,ROCKSTARRR ELIVS PRESLEYY,,neutral,0.667,,,,
xtuhyped,eeeeeeeeeeyukkkkkk,,positive,0.919,,,,
officialdestin97,🔥🔥🔥🔥🔥,,neutral,0.595,,,,
fishysnchips,ew LOL,,negative,0.48,,,,
lllsticklll,Ewww,,neutral,0.697,,,,
hemancc,BANBER,,neutral,0.547,,,,
archangellllllllllll,ew!,,neutral,0.583,,,,
playlisttrav,FRIED,,positive,0.5,,,,
ni6ck,BANGER,,neutral,0.486,,,,
jowlete,1,,positive,0.546,,,,
flamearts,adlibs the goat of this,,neutral,0.542,,,,
jrthegoat2121,EWWW😂,,positive,0.926,,,,
calvsy,I like this song,,neutral,0.697,,,,
747erob,okaeeeeeeeeee,,neutral,0.394,,,,
fishysnchips,😭,,negative,0.894,,,,
adrianthewunnnnnn,the ew ain’t it,,neutral,0.567,,,,
bookcase,ts better than mj,,neutral,0.687,,,,
calvsy,He can add more adlibs if he wants,,neutral,0.545,,,,
ni6ck,BANGER ͏,,neutral,0.524aywonsuay369,@ovnein900 SHLDVE KNOWN MAN FUCK,,negative,0.767
jowlete,Fire,,neutral,0.757,,,,
5starwillis,plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo,,neutral,0.657,,,,
ilovecaseoh1223,W song,,neutral,0.802,,,,
tpac0nde,plaqueboyReverse plaqueboyReverse plaqueboyReverse plaqueboyReverse plaqueboyReverse plaqueboyReverse,,neutral,0.816,,,,
promethalean999,plaqueboyLogo,,neutral,0.799,,,,
pigmobs,SwagVibe 󠀀,,neutral,0.689,,,,
taigh219,dwerk,,negative,0.83,,,,
shmunkyyyyy,this shii mid bro,,negative,0.773,,,,
fraudwiree,@carl1g slow down theres better songs than this,,neutral,0.4,,,,
doctorjoshua1999,THIS HOOK IS INSANE,,neutral,0.593,,,,
yotruuuly,WW,,neutral,0.813,,,,
briannaadias,plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2,,neutral,0.548,,,,
wriqqqqqqqq,adlib needs crazy effects,,neutral,0.871,,,,
worldofko,ON ALL OF CHAT SOULS EXCEPT MINE THIS DROPPING TONIGHT,,neutral,0.608,,,,
benjibannz,LOWER ADLIBS,,neutral,0.843,,,,
yoharmony,Name it Prince Presley,,neutral,0.652,,,,
tpac0nde,plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie,,neutral,0.702,,,,
ilyzora,LOWER ADLBS,,neutral,0.749,,,,
xwinterzzzzzz,plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo plaqueboyLogo,,neutral,0.713,,,,
emiliak11234,flirt,,neutral,0.83,,,,
jaypaidmf,plaqueboyPinkstar plaqueboyPinkstar plaqueboyPinkstar plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo,,negative,0.669,,,,
k5pi,this hard but i feel like you goin high on this part throw it off imo,,neutral,0.822,,,,
ksxl022,Lower adlibs now,,neutral,0.82,,,,
sceej,plaqueboyTwerk,,negative,0.561,,,,
itzmahki,wtf u staring at,,positive,0.5,,,,
ni6ck,BANGER,,neutral,0.604,,,,
bondbundles,WWWWWWWWWW,,neutral,0.584,,,,
nkaicommm,SMOKE THAT 2.5 BYUHH,,neutral,0.651,,,,
ilyzora,ADLIBS,,neutral,0.883,,,,
bookcase,alguien dime por que me sangran loh oidos?,,neutral,0.557,,,,
q_radiant,ts hard,,positive,0.973,,,,
grinchem007,OMGGGGG🔥🔥🔥🔥🔥🔥🔥🔥,,positive,0.738,,,,
vikgonnabegr8,Yesss,,neutral,0.565,,,,
tpac0nde,plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie plaqueboyDougie,,neutral,0.628,,,,
flamearts,eww,,neutral,0.693,,,,
ni6ck,moshin,,neutral,0.741,,,,
dillyjk,send this to me,,neutral,0.736,,,,
xwinterzzzzzz,plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 fatboy115Swagg plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo,,neutral,0.51,,,,
jordan05698,Hard,,neutral,0.483,,,,
vikgonnabegr8,BANGERR,,positive,0.682,,,,
nikobntz,REAL BANGER,,neutral,0.798,,,,
tpac0nde,plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo,,neutral,0.604,,,,
seagovillian,ROCKSTARRR ELIVS PRESLEYYY,,neutral,0.596,,,,
quezo_thomas,hardddd,,neutral,0.85,,,,
taigh219,dwerk ͏,,neutral,0.782,,,,
uptownbrandon_,plaqueboyLogo plaqueboyLogo plaqueboyLogo,,neutral,0.865,,,,
calvsy,Another beat?,,positive,0.861,,,,
carl1g,"@fraudwiree personal taste man, i like how clean the vvocals are compared toh is normal style",,neutral,0.53,,,,
5starwillis,HARDDDDD plaqueboyLogo plaqueboyLogo,,positive,0.866,,,,
eshkety,yasssssssssss,,positive,0.875,,,,
larryserl,OMG I NEED THIS SOMOENE PSOT RN,,neutral,0.591,,,,
doctorjoshua1999,@k5pi yes bro tell him this,,negative,0.675,,,,
antlsd,im hard rn wtf,,neutral,0.772,,,,
bondbundles,freskiiii,,positive,0.857,,,,
flamearts,YUHHHHHHHHHHHH,,neutral,0.593,,,,
amiriothegreat,WW,,neutral,0.483,,,,
notderin,mix the adlibs better prick,,neutral,0.743,,,,
xwinterzzzzzz,plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 fatboy115Swagg fatboy115Swagg fatboy115Swagg fatboy115Swagg fatboy115Swagg fatboy115Swagg fatboy115Swagg plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2,,neutral,0.655,,,,
pigmobs,SwagVibe,,positive,0.723,,,,
spazzoutty,OMGGG,,neutral,0.745,,,,
cashboynoah,@k5pi fax,,neutral,0.689,,,,
y2kmonte,did it again,,positive,0.629,,,,
toylettreat,let him do his thing bro he good,,negative,0.718,,,,
briannaadias,get rid of the silent part,,neutral,0.76,,,,
tpac0nde,plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2,,positive,0.5,,,,
ni6ck,BANGER,,neutral,0.814,,,,
dabergoatfloat127,Remove EWWW,,neutral,0.403,,,,
antlsd,IM HARDDDD,,neutral,0.552,,,,
marcell_draco,szesty,,neutral,0.757,,,,
jbthechristian,lower adlibs,,neutral,0.584,,,,
jrthegoat2121,EWWWW,,neutral,0.499,,,,
larryserl,how tf,,neutral,0.788,,,,
seagovillian,ROCKSTARR ELIVIS PRESLEYY,,neutral,0.737,,,,
tpac0nde,plaqueboyPBM plaqueboyPBM plaqueboyPBM plaqueboyPBM plaqueboyPBM plaqueboyPBM plaqueboyPBM,,negative,0.753,,,,
wmbi9k,adlibs too loud,,neutral,0.494,,,,
antlsd,IM HARDD,,neutral,0.636,,,,
desurable,ADLIBS LOUD,,negative,0.555,,,,
jaimeislove,THIS ACTUALLLY NUTS,,neutral,0.531,,,,
notderin,this hard tho,,neutral,0.556,,,,
5starwillis,HARDD,,neutral,0.476,,,,
axurree,yea,,neutral,0.574,,,,
doctorjoshua1999,@plaqueboymax DONT GO HIGH IN THE MIDDLE,,neutral,0.664,,,,
ni6ck,1 more,,neutral,0.809,,,,
5forevrr,plaqueboyLogo plaqueboyLogo plaqueboyLogo2,,neutral,0.495,,,,
simulosxd,too muchh addlib,,neutral,0.764,,,,
jaimeislove,ONEM ORE,,neutral,0.729,,,,
explicitjayyy_,one mo,,neutral,0.803,,,,
yotruuuly,1 more mhm,,,neutral,0.642,,,
nirusuki_,TheIlluminati TheIllumioficeylive,sus,0.674,,,,,
i,,neutral,neutral,0.88,,,,
mayleee55555,“we?”,,negative,0.78,,,,
riley5k,Yall still hitting me wit ads even tho ron’s stream has none???????,,neutral,0.505,,,,
ethandent0,bro yaya top 5 people ever,,neutral,0.778,,,,
archangellllllllllll,Y TheIlluminati HY TheIlluminati,,neutral,0.713,,,,
melosoarin,???,,positive,0.552,,,,
iicapnnnn,YOOOOO,,neutral,0.804,,,,
rarri0i,AYO?,,neutral,0.614,,,,
fkplxz,HUH,,neutral,0.527,,,,
pushkilos,WW ILLUMINATI,,neutral,0.558,,,,
phoenixthedove,😂😂😂😂😂😂😂,,neutral,0.713,,,,
imslimeyma,???,,neutral,0.635,,,,
outbist,?,,neutral,0.507,,,,
farestalll,o,,neutral,0.713,,,,
centeris_,???,,neutral,0.544,,,,
notprincedre,PAUSE,,neutral,0.706,,,,
uptownbrandon_,??,,positive,0.862,,,,
trippiie0,LOVE YAHYA,,neutral,0.63,,,,
keoneart,...,,neutral,0.77,,,,
ce1estik,we?,,0.753,,,,,
ay11FAZE itskay11FAZE itskay11FAZE itskay11FAZE itskay11FAZE itskay11FAZE itskay11FAZE itskay11FAZE,,neutral,neutral,0.506,,,,
drugsrbad9,ok,,neutral,0.689,,,,
extc5,????????,,neutral,0.713,,,,
tybsebas,???,,neutral,0.713,,,,
itszincx,???,,neutral,0.647,,,,
its_chl03,????,,neutral,0.713,,,,
zay5x5,???,,negative,0.429,,,,
ovoyann9,😭😭😭😭,,negative,0.812,,,,
mxeezyy,bro im so confused what is yahya,,neutral,0.676,,,,
ykk_mar,?????,,neutral,0.614,,,,
balenciss,HUH,,neutral,0.635,,,,
relationally,?,,neutral,0.797,,,,
r1hn00,BratChat BratChat BratChat BratChat BratChat,,neutral,0.647,,,,
stormwatermelon,????,,neutral,0.675,,,,
seeeingfacess,ayo,,neutral,0.711,,,,
meyze9,TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati,,neutral,0.737,,,,
krragerr,cia agent,,neutral,0.713,,,,
cruzyy__,???,,neutral,0.685,,,,
ernobby,??????,,negative,0.459,,,,
walkingwchristt,im in tears,,neutral,0.713,,,,
rarri0i,???,,neutral,0.675,,,,
tybsebas,ayo,,positive,0.468,,,,
boolthirty,IM CUMMING,,neutral,0.549,,,,
wassivemeenie,same,,neutral,0.706,,,,
taigh219,??,,neutral,0.695,,,,
tyharpe,pause,,positive,0.508,,,,
lonerfs,THEY GOT YAHYAH,,neutral,0.666,,,,
thatclutchguy1,me too,,neutral,0.504,,,,
bllhog,TheIlluminati,,neutral,0.713,,,,
nextfinest,???,,neutral,0.647,,,,
axurree,????,,0.782,,,,,
,,neutral,neutral,0.675,,,,
leonisme7,ayo,,positive,0.519,,,,
pushkilos,WW ILLUMINATII,,neutral,0.713,,,,
nmjets0,???,,,,,,,
,0.613,,neutral,0.533,,,,
c51r,man what,,,,,,,
0.739,,,,,,,,
650,,,neutral,0.737,,,,
glizzy_ssb,TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati,,positive,0.534,,,,
justababyseal_,I’m coming so hard,,neutral,0.757,,,,
jayvinfolders,plaqueboy1 plaqueboy1 plaqueboy1,,neutral,0.441,,,,
mayleee55555,No,,neutral,0.495,,,,
miawoahh,yo,,positive,0.961,,,,
2k25brqx,NAHH😭😭😭😭😭MAXWELL DENT YOUR THE TUFFEST😭😭😭😭😭😭😭YOUR GONNA WIN THIS😭😭😭😭😭😭😭😭😭YOU GOT THIS SLAVE😭😭😭😭😭😭😭,,neutral,0.713,,,,
r1hn00,cmonBruh cmonBruh cmonBruh cmonBruh,,neutral,0.751,,,,
slawdah,TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati,,neutral,0.63,,,,
relationally,...,,,,,,,
ral,0.695,,neutral,0.713,,,,
betkixd,???,,neutral,0.453,,,,
mayleee55555,no,,,,,,,
,,,neutral,0.789,,,,
a_supercharger,plaqueboyHuh,,neutral,0.668,,,,
meyze9,???????,,neutral,0.706,,,,
taigh219,??,,neutral,0.799,,,,
taemado,ur wht,,neutral,0.685,,,,
playboija1,??????,,neutral,0.535,,,,
vinnnyyyyyyyyyy,wideOhShi,,neutral,0.758,,,,
digigotdizzy74,TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati,,neutral,0.713,,,,
wawrld,???,,neutral,0.766,,,,
imnotjamare,TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati,,neutral,0.605,,,,
r1hn00,TheIlluminati TheIlluminati,,neutral,0.841,,,,
melosoarin,Add his cam,,negatilukegomez7r_0mer,???,,neutral,0.713,
stayuntilmorning,yeah that was gay,,,,,,,
ive,0.607,,positive,0.51frizzy2xxx,LMAAOAO,,neutral,0.476
ashsofree2,ayooooooo,,neutral,0.647,,,,
rajahjk,????,,0.771,,,,,
luminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati,,neutral,positive,0.747,,,,
mayleee55555,I’m good,,neutral,0.688,,,,
relationally,wideOhShi SON sob ✌️,,neutral,0.852,,,,
taigh219,?? ͏,,positive,0.832,,,,
nosmokeeeee1,Jesus is King,,neutral,0.685,,,,
centeris_,??????,,neutral,0.5,,,,
palmingoo,WWWW,,neutral,0.704,,,,
kitabeats,..........,,neutral,0.713,,,,
prince4kcrypto,???,,neutral,0.704,,,,
kitabeats,..........,,neutral,0.704,,,,
kitabeats,..........,,neutral,0.798,,,,
yasmeenlawal25,plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo plaqueboyLogo,,positive,0.55,,,,
mark2shiftyy,yahyahhh,,neutral,0.503,,,,
emma_3739,W,,neutral,0.713,,,,
its_chl03,???,,neutral,0.754,,,,
keoneart,WW @lilbabykayyy,,neutral,0.713,,,,
5st4rkhi_,???,,neutral,0.581,,,,
mommymelle,WWW,,neutral,0.8,,,,
ultrlightbeam,drop that song with diamond and teezus,,neutral,0.48,,,,
ce1estik,gg,,neutral,0.764,,,,
ashsofree2,TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati,,neutral,0.49,,,,
realrobbymac,aYOOOOOO,,positive,0.68,,,,
breeztly,thanks,,negative,0.558,,,,
farestalll,typeshit,,neutral,0.593,,,,
thatclutchguy1,WW,,negative,0.509,,,,
keoneart,yo you on his dick,,negative,0.803,,,,
jaimeislove,NOT ONE STABLE QUEEN,,negative,0.545,,,,
nmjets0,no girls in chat gang,,neutral,0.61,,,,
abinmo,addd cam,,neutral,0.877,,,,
1xgabe,add ron cam,,neutral,0.736,,,,
bornvivre,DOUBLE CAM,,positive,0.523,,,,
twizcrisis,DO IT FOR GRACE PRINCE,,neutral,0.745,,,,
thatclutchguy1,WW 11,,neutral,0.513,,,,
xphoton,heyyyyyyyuh,,neutral,0.697,,,,
golfb0y1,30 fps,,neutral,0.545,,,,
ysnwrld999,plaqueboyCmb plaqueboyBoyslowdown plaqueboyBoyslowdown plaqueboyCmb,,neutral,0.723,,,,
urneedlesux,itskay11Ron itskay11Lit itskay11Cheese itskay11Freedurk itskay11Dance itskay11Chain,,neutral,0.519,,,,
twizcrisis,DO IT FOR GRACE,,neutral,0.767,,,,
justababyseal_,W CAMS BTW,,neutral,0.754,,,,
nextfinest,WW @lilbabykayyy,,neutral,0.581,,,,
trippiie0,CAM,,negative,0.701,,,,
melosoarin,ADD HIS CAM U SLOW BITCH,,neutral,0.786,,,,
lolscorp686,Just niggas in chat btw,,neutral,0.626,,,,
trippiie0,FIX CAMS,,neutral,0.556,,,,
niceisnice12,PLAY ALREADY MUFDD,,neutral,0.737,,,,
wansunlive,@Farestalll w sub LMFAO,,neutral,0.709,,,,
its_chl03,ADD HIS CAM BRO,,neutral,0.734,,,,
abinmo,adddddd cam,,negative,0.659,,,,
tyharpe,you bout to get cooked mud,,neutral,0.781,,,,
trippiie0,ADD THE CAMS,,neutral,0.813,,,,
307w0k,get a skin dezway,,neutral,0.845,,,,
jerbearnoir,ADD RON CAM,,positive,0.964,,,,
milaaaaaaaannn,love u maxxx u got this,,neutral,0.849,,,,
bornvivre,MAX NO DOUBLE CAM?,,neutral,0.605,,,,
itzzhimothyy,nigga put sum drip,,neutral,0.714,,,,
thatclutchguy1,im a 7 month lol,,neutral,0.63,,,,
ovoyann9,✌🏾✌🏾✌🏾✌🏾😕,,neutral,0.76,,,,
jebrigg,Ronniepoo,,neutral,0.774,,,,
0gsznn,plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2,,neutral,0.824,,,,
ethandent0,where his can,,neutral,0.887,,,,
britnilli,I used to be in Ron chat,,neutral,0.455,,,,
trippiie0,LOL,,neutral,0.726,,,,
milaaaaaaaannn,plaqueboyDougie,,neutral,0.885,,,,
rioo5x,jason?,,neutral,0.901,,,,
farestalll,@wansunlive typeshit ͏,,negative,0.858,,,,
magicnxtup,Chat toolkit still hasn't got back to me,,negative,0.509,,,,
mark2shiftyy,🏴‍☠️🏴‍☠️,,neutral,0.482,,,,
frizzy2xxx,LMAOAOAOO,,neutral,0.656,,,,
josemurillo06_,DROP WYD GNG 🙏🏽,,neutral,0.455,,,,
gmtpg,LOL,,neutral,0.713,,,,
snipyl,???,,neutral,0.605,,,,
nextfinest,cmonBruh,,positive,0.932,,,,
stilljoaquin,I’m a 5star queen tooooooo,,neutral,0.635,,,,
relationally,?,,neutral,0.455,,,,
cruzyy__,LOL,,neutral,0.49,,,,
maallyzen96,LMAOOOO,,neutral,0.704,,,,
aniyarenese,5⭐️,,neutral,0.51,,,,
fubureeve,"One cold nite, dropped in with a chilled-out glide, Snow on the map, but the squad keep heat inside. Campfire crackle while we loot in peace, Blue shield sippin’, let the slow winds cease.",,neutral,0.7,,,,
urneedlesux,itskay11Madisonbeer,,positive,0.454,,,,
c4sh_st3ph,lol,,neutral,0.519,,,,
twizcrisis,lmaooo,,negative,0.465,,,,
niceisnice12,fkin hel,,neutral,0.605,,,,
relationally,cmonBruh,,neutral,0.455,,,,
jasonchillll,LOL,,neutral,0.72,,,,
glizzy_ssb,PJSugar PJSugar PJSugar PJSugar,,neutral,0.526,,,,
axurree,lmaooooo,,positive,0.473,,,,
imslimeyma,OOOO,,neutral,0.775,,,,
abinmo,add cam,,neutral,0.93,,,,
cleve_oooo,Did he get the kill on clix?,,neutral,0.767,,,,
thatclutchguy1,nvm 6 month,,neutral,0.593,,,,
honeybunsfearme,WW,,neutral,0.833,,,,
magicnxtup,Cam getting added s00n,,neutral,0.782,,,,
anticonned,Farestalll subbing with the last dollars he got left wideOhShi,,negative,0.711,,,,
jujurski,pin jackass,,negative,0.499,,,,
lolscorp686,chop chop bitch,,neutral,0.597,,,,
farestalll,FOCUS,,neutral,0.605,,,,
trippiie0,cmonBruh,,neutral,0.845,,,,
yoitswest,ADD RON CAM,,neutral,0.516,,,,
twizcrisis,CMONNN,,neutral,0.603,,,,
boolthirty,i miss eugene,,neutral,0.573,,,,
josemurillo06_,DROP WYD GANG 🙏🏽,,neutral,0.593,,,,
uptownbrandon_,WW,,neutral,0.528,,,,
frizzy2xxx,LOCK IN,,neutral,0.732,,,,
twizcrisis,PRINCE YOU DO THIS,,neutral,0.876,,,,
axurree,add his cam,,neutral,0.549,,,,
chaos00darkside,lmao,,neutral,0.538,,,,
tyharpe,cooked,,neutral,0.597,,,,
ccookiedoughicecream,FOCUS,,neutral,0.488,,,,
bjuuuu,plaqboi,,neutral,0.679,,,,
twizcrisis,CMON PRINCE,,0.583,,,,,
���😭✌️✌️,,neutral,neutral,0.784,,,,
totallynotap,FOCUS maxwell dent,,neutral,0.504,,,,
trendzitoo,OOO,,neutral,0.522,,,,
jasonsamra02,magic ass his cammmm,,neutral,0.706,,,,
frizzy2xxx,LOCK INN,,neutral,0.673,,,,
gripgobiin,s00n,,neutral,0.673,,,,
nextfinest,s00n,,neutral,0.673,,,,
wawrld,s00n,,neutral,0.726,,,,
abinmo,bro add cam,,positive,0.816,,,,
sherzuh,ayyyy,,neutral,0.673,,,,
drsossa,s00n,,neutral,0.597,,,,
panoscast,FOCUS,,neutral,0.673,,,,
majordwaterlaw,s00n,,neutral,0.589,,,,
thatclutchguy1,LOCKIN,,neutral,0.528,,,,
tempericx,LOCK IN,,neutral,0.673,,,,
tybsebas,s00n,,neutral,0.803,,,,
307w0k,add his cam prince,,neutral,0.852,,,,
not_zay2,jus put his stream camera @magicnxtup,,positive,0.524,,,,
onewaytau,@MagicNxtUp AYE MAN ILL MAKE THAT CALL,,neutral,0.693,,,,
justababyseal_,s00n yea gg,,negative,0.872,,,,
digigotdizzy74,get his cam fucker,,neutral,0.663,,,,
stilljoaquin,YOU LOOOK MEXICAN,,neutral,0.839,,,,
thatclutchguy1,LOCKIN ͏,,neutral,0.475,,,,
randomkelvin,@magicnxtup chop chop toolkit boy,,positive,0.879,,,,
erruptexvinityyt,COME ON PBM 16k ON YOU BOY,,neutral,0.673,,,,
or_crete,s00n,,negative,0.737,,,,
trippiie0,CHOP CHOP idiot,,neutral,0.597,,,,
r_0mer,FOCUS,,neutral,0.619,,,,
magicnxtup,Toolkit going to do it,,neutral,0.673,,,,
jujurski,s00n,,neutral,0.56,,,,
ashsofree2,prince calm down,,negative,0.541,,,,
ynwjah,ur late af,,neutral,0.758,,,,
jaimeislove,@Cleve_oooo yes,,neutral,0.691,,,,
shorrtyyy,Max FOCUS,,neutral,0.673,,,,
taemado,s00n,,neutral,0.678,,,,
niceisnice12,RON CAMM,,neutral,0.685,,,,
jerbearnoir,MAGIC SAID IR,,neutral,0.597,,,,
kara3315,FOCUS,,neutral,0.697,,,,
metro7n,S00n,,neutral,0.887,,,,
leonisme7,add Ron’s cam,,neutral,0.476,,,,
ashsofree2,g,,neutral,0.629,,,,
imslimeyma,Www,,positive,0.506,,,,
stilljoaquin,YOU LOOK MEXICAN,,neutral,0.764,,,,
jasonsamra02,magic add his cammmmmmm,,neutral,0.581,,,,
twizcrisis,WWW,,neutral,0.597,,,,
shorrtyyy,FOCUS,,neutral,0.597,,,,
cruzyy__,FOCUS,,neutral,0.597,,,,
ynwjah,FOCUS,,neutral,0.634,,,,
ruebz4k,TOOLKIT,,neutral,0.673,,,,
niceisnice12,s00n,,neutral,0.5,,,,
frizzy2xxx,WWWW,,neutral,0.489,,,,
mark2shiftyy,letsfooo,,neutral,0.673,,,,
theprinceofwood,s00n,,neutral,0.597,,,,
woahjoeee,FOCUS,,neutral,0.503,,,,
rxsiderxside,W,,neutral,0.597,,,,
not_zay2,FOCUS,,neutral,0.572,,,,
rajahjk,Wwww,,neutral,0.819,,,,
42samluvr,ADD HIS CAM,,neutral,0.58,,,,
frizzy2xxx,WWWWW,,neutral,0.58,,,,
wawrld,WWWWW,,neutral,0.597,,,,
joeycarrot_,FOCUS,,neutral,0.715,,,,
notprincedre,Pre L,,negative,0.464,,,,
ruebz4k,DUMASS,,neutral,0.522,,,,
trippiie0,FOCUS LIL NIGGA,,neutral,0.571,,,,
axurree,focus,,neutral,0.746,,,,
digigotdizzy74,GET RONS CAM,,neutral,0.597,,,,
randomkelvin,FOCUS,,neutral,0.597,,,,
imslimeyma,FOCUS,,positive,0.454,,,,
tyharpe,lol,,neutral,0.503,,,,
iicapnnnn,W,,neutral,0.524,,,,
abbbuckz,ITS TIME,,neutral,0.849,,,,
abinmo,add his camera,,neutral,0.929,,,,
mycah321,window capture on discord?,,neutral,0.571,,,,
jujurski,focus,,neutral,0.665,,,,
rxsiderxside,wwww,,neutral,0.597,,,,
wawrld,FOCUS,,negative,0.918,,,,
dropemoffbandi,still the lamest nigga ever,,neutral,0.673,,,,
trendzitoo,s00n,,neutral,0.597,,,,
stormwatermelon,FOCUS,,neutral,0.597,,,,
samskio,FOCUS,,neutral,0.673,,,,
chaos00darkside,s00n,,neutral,0.597,,,,
nashdamon,LOCKED,,neutral,0.799,,,,
tigatyme,Predicks?,,neutral,0.678,,,,
jayvinfolders,plaqueboyDontaislowdown silkySlowdown,,neutral,0.646,,,,
ethelwulf2452,dont be mad i use another emotes mods,,neutral,0.597,,,,
gmtpg,FOCUS,,neutral,0.916,,,,
bigturboscreamerpipe972,Can i have a sub ?,,neutral,0.798,,,,
iicapnnnn,FOCUS LOCK N,,neutral,0.676,,,,
iiamtrey215,wwwww,,neutral,0.893,,,,
ni6ck,"@MagicNxtUp, get the cam added...",,neutral,0.597,,,,
metro7n,FOCUS,,neutral,0.683,,,,
youngsoloant,wwwwww,,negative,0.801,,,,
ysnwrld999,ONG IF U LOSE,,neutral,0.6,,,,
niceisnice12,GO MUD PLAY,,neutral,0.597,,,,
percanstein,FOCUS,,neutral,0.436,,,,
jezzbtww,LLLLLL,,neutral,0.876,,,,
abinmo,add his cam,,neutral,0.596,,,,
drsossa,pay me my moneys,,neutral,0.635,,,,
stilljoaquin,?,,neutral,0.475,,,,
ayoub2litt,GG,,neutral,0.696,,,,
